id,public_metrics,conversation_id,text
1480277446565978126,4,1480277446565978126,['positive']
1479188481587003403,4,1479177721783767045,['negative']
1478815874878517251,4,1478815874878517251,['negative']
1480850145642168323,4,1480528939454017544,['negative']
1480568066576875524,4,1480544784825692164,['negative']
1478813934148853764,4,1478813934148853764,['negative']
1480300095220465665,4,1480300095220465665,['negative']
1479211467740225538,4,1479211467740225538,['negative']
1479214015742152704,4,1479214015742152704,['negative']
1478813072093589514,4,1478813072093589514,['negative']
1480293940926595078,4,1480293940926595078,['negative']
1478812861602439171,4,1478809947991425025,['negative']
1480289584428814340,4,1480289584428814340,['negative']
1480286404596879363,4,1480286404596879363,['negative']
1479243499618844674,4,1479243499618844674,['negative']
1479255756713177089,4,1479250509378822146,['negative']
1479101876318523393,4,1479101876318523393,['negative']
1478509564358283266,4,1478509564358283266,['negative']
1478414664354652161,4,1478412947797987339,['negative']
1479005795455016961,4,1479005795455016961,['negative']
1480503224222511104,4,1480503224222511104,['positive']
1478989919968186369,4,1478989919968186369,['negative']
1478990963192344577,4,1478990963192344577,['negative']
1478832578367041543,4,1478832578367041543,['negative']
1480498565243887625,4,1480498565243887625,['negative']
1480497728329289734,4,1480497728329289734,['negative']
1478831423423397891,4,1478831423423397891,['negative']
1478830019124371456,4,1478830019124371456,['negative']
1480539502280118276,4,1480539502280118276,['negative']
1478828831972671491,4,1478828831972671491,['negative']
1480494729200603140,4,1480494729200603140,['negative']
1478828590942797826,4,1478828590942797826,['negative']
1480493610147667968,4,1480493610147667968,['negative']
1479014899179302913,4,1479014899179302913,['negative']
1478828211270213633,4,1478828211270213633,['negative']
1479023854844534787,4,1479023854844534787,['positive']
1478988527006322691,4,1478988527006322691,['negative']
1480507136597807106,4,1480507136597807106,['negative']
1479099396415389701,4,1479095182003867650,['negative']
1480521219883556878,4,1480521219883556878,['negative']
1478855585479155713,4,1478851841505042441,['negative']
1478456494991552518,4,1478456494991552518,['negative']
1478864328619085824,4,1478864328619085824,['negative']
1478865964657750020,4,1478865964657750020,['negative']
1478866270909091841,4,1478866270909091841,['negative']
1478866878579843072,4,1478866878579843072,['negative']
1478847063760814093,4,1478847063760814093,['negative']
1478463231299665923,4,1478463231299665923,['negative']
1478839296232763400,4,1478839296232763400,['negative']
1478893972391182336,4,1478893972391182336,['negative']
1478464419290128386,4,1478345610898067460,['negative']
1478842920056807425,4,1478842920056807425,['negative']
1478917280792817666,4,1478917280792817666,['negative']
1480514382987730944,4,1480514382987730944,['negative']
1478929665628778501,4,1478820694653865989,['negative']
1478968692339875840,4,1478968692339875840,['negative']
1478399094318112768,4,1478399094318112768,['negative']
1478826892899897347,4,1478826892899897347,['negative']
1480896980247359488,4,1480864247575986178,['negative']
1479070365712371715,4,1479070365712371715,['negative']
1479056613533171718,4,1478836614323445762,['negative']
1479057454948401160,4,1479057454948401160,['negative']
1479062864170299397,4,1479062864170299397,['negative']
1478499534120656899,4,1478400471786311689,['negative']
1479068157319000065,4,1479068157319000065,['negative']
1480467764506730502,4,1480467764506730502,['negative']
1480466063846481921,4,1480466063846481921,['negative']
1478823709293043717,4,1478808848467177475,['negative']
1479031342163759109,4,1479031342163759109,['negative']
1479079984274808840,4,1479079984274808840,['negative']
1478503165754548228,4,1478503165754548228,['negative']
1480461532840579077,4,1480460596692852738,['negative']
1478822552785068039,4,1478822552785068039,['negative']
1479093814673481729,4,1479093814673481729,['negative']
1479095251423969284,4,1479009918992715781,['negative']
1480560185555001352,4,1480560185555001352,['negative']
1480887672042315780,4,1480832371704410112,['negative']
1479053341657288704,4,1479053341657288704,['negative']
1479050589329928195,4,1479050589329928195,['negative']
1479049212167958536,4,1479049212167958536,['negative']
1479031689359859718,4,1479031689359859718,['negative']
1479034525338505222,4,1479034525338505222,['negative']
1478826075853631493,4,1478826075853631493,['negative']
1480550036777930753,4,1480550036777930753,['negative']
1479036272777871363,4,1479036272777871363,['negative']
1479040805289480195,4,1479040805289480195,['negative']
1479040910113579009,4,1479022323864903687,['negative']
1479040910923112454,4,1479029202326278144,['negative']
1480476499228729349,4,1480476499228729349,['negative']
1479045641531797504,4,1479045641531797504,['negative']
1478825113730666499,4,1478825113730666499,['negative']
1479046928092614660,4,1479046928092614660,['negative']
1480473996764368898,4,1480473996764368898,['positive']
1479048343414312961,4,1479048343414312961,['negative']
1478825001944072195,4,1478825001944072195,['negative']
1480234189651914752,4,1480234189651914752,['negative']
1480612611892944896,4,1480612611892944896,['positive']
1478660383187550210,4,1478657247593050112,['negative']
1479508767666540546,4,1479459782683676676,['negative']
1479496581716254721,4,1479496581716254721,['negative']
1479432868845740033,4,1479432868845740033,['negative']
1479496875535482885,4,1479496875535482885,['negative']
1478799846807121920,4,1478799846807121920,['positive']
1478800099358740480,4,1478791889386188804,['negative']
1478423567909982208,4,1478423567909982208,['negative']
1480193877986455554,4,1480193877986455554,['negative']
1478647694461652992,4,1478647694461652992,['negative']
1480818383654461442,4,1480818383654461442,['negative']
1479463845139820551,4,1479463845139820551,['negative']
1478800575315783682,4,1478800575315783682,['negative']
1479509019475730440,4,1479474659963908103,['negative']
1480189733791805441,4,1479041464210448387,['negative']
1478647021888225282,4,1478647021888225282,['negative']
1480197160935305218,4,1480197160935305218,['negative']
1478792180454109191,4,1478792180454109191,['negative']
1479419994370945024,4,1479419994370945024,['negative']
1479519802335051780,4,1479428838262255616,['negative']
1479415498668396544,4,1479415498668396544,['negative']
1478644312699281409,4,1478640835671601152,['negative']
1479412593966170119,4,1479412593966170119,['negative']
1479412367188533254,4,1479412367188533254,['negative']
1479519966487535624,4,1479519966487535624,['negative']
1478665365764907009,4,1478665363374157827,['negative']
1480818038538653696,4,1480818038538653696,['positive']
1479436880269778946,4,1479436880269778946,['positive']
1478791133169860609,4,1478791133169860609,['negative']
1478442478206435335,4,1478315015186915336,['negative']
1478796103692824578,4,1478796103692824578,['negative']
1479461873166827522,4,1479458415063744519,['negative']
1480170926314561542,4,1480170926314561542,['negative']
1480171468952674304,4,1480160299579842560,['negative']
1479458728382500940,4,1479458728382500940,['negative']
1480799479326560256,4,1480591818324688896,['negative']
1479469303376273414,4,1479466869480378372,['negative']
1479470125438939139,4,1479470125438939139,['negative']
1480165795753771011,4,1480165795753771011,['negative']
1478797028624769024,4,1478776754613407745,['negative']
1479393806629888002,4,1479393806629888002,['negative']
1480178053515038725,4,1480178053515038725,['negative']
1480189640065835009,4,1479041464210448387,['negative']
1480579569182777347,4,1480579569182777347,['negative']
1479445649682796544,4,1479445649682796544,['negative']
1478420542332022790,4,1478420542332022790,['negative']
1478421610189275138,4,1478421610189275138,['negative']
1479488636064305159,4,1479480424304939013,['negative']
1480158525330448386,4,1480108299915825157,['negative']
1480158410226208768,4,1480156403801247744,['negative']
1480183846075256843,4,1480183846075256843,['negative']
1478798464532242437,4,1478798464532242437,['negative']
1478423115596185600,4,1478423115596185600,['negative']
1478649529448775685,4,1478374504858595330,['negative']
1480150316280647680,4,1480150316280647680,['negative']
1478795764948160513,4,1478795764948160513,['negative']
1479529038955913226,4,1479529038955913226,['negative']
1479404054673510400,4,1479404054673510400,['negative']
1479407280508620808,4,1479391910049599490,['negative']
1479532013971464193,4,1479532013971464193,['negative']
1479406839783735299,4,1479406839783735299,['negative']
1480209000255954945,4,1480209000255954945,['negative']
1479533548294057986,4,1479533548294057986,['negative']
1478642150707449856,4,1478639483734175745,['negative']
1480572305617129478,4,1479450079597580293,['negative']
1479403765065207811,4,1479389920624099334,['negative']
1479525651216584706,4,1479440785112248320,['negative']
1479403116579721219,4,1479403116579721219,['negative']
1479408996457103363,4,1479408996457103363,['negative']
1480228562762407943,4,1480228562762407943,['negative']
1480572748715941891,4,1480572748715941891,['negative']
1480213265657606158,4,1480212840787099650,['negative']
1479529026071019520,4,1479529026071019520,['negative']
1478642625578209281,4,1478642625578209281,['negative']
1480688722861604866,4,1480490720653975554,['negative']
1479529751236784129,3,1479529751236784129,['negative']
1478866794857340931,3,1478866794857340931,['negative']
1479041745182724097,3,1478825075528945667,['negative']
1479486418045095949,3,1479486418045095949,['negative']
1479479713416495107,3,1479479713416495107,['negative']
1480613716756340738,3,1480613716756340738,['negative']
1479830160534818820,3,1479830160534818820,['negative']
1478747623465136128,3,1478747623465136128,['negative']
1478952713283067909,3,1478952713283067909,['negative']
1479037640473444352,3,1479034754121048064,['negative']
1480622921655717892,3,1480622921655717892,['negative']
1479479181872402436,3,1479479181872402436,['negative']
1479492007445901314,3,1479492007445901314,['negative']
1478867653070569482,3,1478867653070569482,['negative']
1479034251442069504,3,1479034251442069504,['negative']
1479034135343738885,3,1479034135343738885,['negative']
1479031857257852931,3,1479031857257852931,['negative']
1479493280509345792,3,1479493280509345792,['negative']
1479843618361954310,3,1479843618361954310,['negative']
1479493282191323147,3,1479493280509345792,['negative']
1479030852772405250,3,1479030852772405250,['positive']
1478786054639558667,3,1478786054639558667,['negative']
1478785636014469124,3,1478785636014469124,['negative']
1478825025528606724,3,1478825025528606724,['negative']
1479046320149123074,3,1479046320149123074,['negative']
1479063176239095812,3,1479063176239095812,['negative']
1480625549273882629,3,1480625549273882629,['negative']
1478859583607259146,3,1478859583607259146,['negative']
1478824523931787266,3,1478824523931787266,['negative']
1479061894061252613,3,1479061894061252613,['negative']
1478858909712584708,3,1478807173794873345,['negative']
1479885302059749376,3,1479885302059749376,['negative']
1479886657507766286,3,1479886657507766286,['negative']
1479046511803699200,3,1479046511803699200,['negative']
1479065414202187785,3,1479065414202187785,['negative']
1478824349884952580,3,1478824349884952580,['negative']
1480885272791461893,3,1480885272791461893,['negative']
1479468284227510284,3,1479468284227510284,['negative']
1480685018943000581,3,1480685018943000581,['negative']
1478852127736877060,3,1478844580581855234,['negative']
1478849100464496646,3,1478849100464496646,['negative']
1479054368372580355,3,1479019254884282383,['negative']
1478419042591518724,3,1478414512869056513,['negative']
1479052109056204802,3,1479052109056204802,['negative']
1479050691389894660,3,1478857609130262537,['negative']
1478794932022353923,3,1478699562533638147,['negative']
1479824650888744960,3,1479801460888059908,['negative']
1478848104099106826,3,1478848104099106826,['negative']
1479049658056028160,3,1479049658056028160,['negative']
1479563732028207108,3,1479529639655751686,['negative']
1479475651719700483,3,1479475651719700483,['negative']
1479530203135234052,3,1479522355701587972,['negative']
1479475924634673158,3,1479474659963908103,['positive']
1479826479680794628,3,1479826479680794628,['negative']
1479563428578668547,3,1479563428578668547,['negative']
1478846421231095808,3,1478846421231095808,['negative']
1479478579893354506,3,1479478579893354506,['negative']
1478874040404164610,3,1478863563326373889,['negative']
1479847650174320648,3,1479790926285443072,['negative']
1479553694421205000,3,1479506743595991040,['negative']
1478985509057839110,3,1478985509057839110,['negative']
1478792307159842823,3,1478792307159842823,['negative']
1478831562028462088,3,1478831562028462088,['negative']
1479526945788473359,3,1479526945788473359,['negative']
1479858622565953536,3,1479853738026278912,['negative']
1478844200498122764,3,1478844200498122764,['positive']
1478999554339090434,3,1478999554339090434,['negative']
1479858729201852416,3,1479858729201852416,['negative']
1478999370129416193,3,1478999370129416193,['negative']
1479511867534057474,3,1479511867534057474,['negative']
1478991834273796099,3,1478991834273796099,['negative']
1479513547407249410,3,1479476227513720833,['negative']
1479513596916867080,3,1479513596916867080,['negative']
1479514436717232128,3,1479498070408708103,['negative']
1478833911019016192,3,1478833911019016192,['negative']
1479862822439899137,3,1479862822439899137,['negative']
1478737911168315396,3,1478737911168315396,['negative']
1479868333629530119,3,1479868333629530119,['negative']
1478834817626263554,3,1478834817626263554,['negative']
1479524646726811658,3,1479524646726811658,['positive']
1479521818193145873,3,1479521223742681089,['negative']
1479544616483442688,3,1479544616483442688,['negative']
1478835399183278082,3,1478835399183278082,['negative']
1479544762424336386,3,1479544762424336386,['negative']
1479863728258658309,3,1479543976797650944,['negative']
1478836918238564353,3,1478836918238564353,['negative']
1478840787739815945,3,1478840787739815945,['negative']
1480905823362629632,3,1480905823362629632,['positive']
1478839778384785409,3,1478839778384785409,['negative']
1479867434026913793,3,1479867434026913793,['negative']
1478963258832871427,3,1478963258832871427,['negative']
1478893480042807298,3,1478746246173057026,['negative']
1479509259582951426,3,1479509257980686340,['negative']
1479024392449449989,3,1479024392449449989,['negative']
1478846331967975429,3,1478846331967975429,['negative']
1479494088466575361,3,1479494088466575361,['negative']
1478433160056692738,3,1478433160056692738,['negative']
1478431635557208067,3,1478431635557208067,['negative']
1479866415305957377,3,1479866415305957377,['negative']
1479023476660916226,3,1479023476660916226,['negative']
1479022224019439620,3,1478992747650371585,['negative']
1478852152441413638,3,1478852152441413638,['negative']
1479876164080615427,3,1479876164080615427,['positive']
1480619047758802944,3,1480619047758802944,['negative']
1479019508371230720,3,1479019508371230720,['negative']
1478739878431047680,3,1478739878431047680,['positive']
1479849724240932869,3,1479849724240932869,['negative']
1479016382616506374,3,1479016382616506374,['negative']
1478874862424891400,3,1478874862424891400,['negative']
1478739173741936641,3,1478739173741936641,['negative']
1478888448685748228,3,1478888448685748228,['negative']
1479013901232660480,3,1479013901232660480,['positive']
1478792934279774208,3,1478792934279774208,['negative']
1479875905338155008,3,1479875905338155008,['negative']
1478845377315061761,3,1478845377315061761,['negative']
1478828625105412100,3,1478828625105412100,['negative']
1479527303361269772,3,1479499338439184388,['negative']
1479011440451334153,3,1479011440451334153,['negative']
1478828783796948996,3,1478828783796948996,['negative']
1480707965237743616,3,1480535523965952007,['negative']
1479856024773439491,3,1479856024773439491,['negative']
1479010224832983045,3,1479010224832983045,['negative']
1478394797845008394,3,1478394797845008394,['positive']
1478881105025589253,3,1478881105025589253,['negative']
1480909481861124097,3,1480909481861124097,['negative']
1479392940095152129,3,1479392940095152129,['negative']
1479097034149826560,3,1479097034149826560,['negative']
1478823965405626373,3,1478823965405626373,['negative']
1479222235944660992,3,1479222235944660992,['negative']
1478800955831377927,3,1478800955831377927,['negative']
1478801244328181760,3,1478801244328181760,['negative']
1479218100524437509,3,1479218100524437509,['negative']
1479607745137496065,3,1479607745137496065,['negative']
1479219793752473612,3,1479197423423655937,['negative']
1480613033324027909,3,1480613033324027909,['negative']
1479220647549181956,3,1479218471258968069,['negative']
1479222953434918912,3,1479222953434918912,['negative']
1478763894659325955,3,1478763894659325955,['negative']
1479226758993960970,3,1479226758993960970,['negative']
1479410649713229828,3,1464349833658093571,['negative']
1478812484261883907,3,1478812484261883907,['negative']
1479609270857523200,3,1479561500201299974,['negative']
1479247679498723329,3,1479247679498723329,['negative']
1478810716735950850,3,1478810716735950850,['negative']
1478802038905618527,3,1478802038905618527,['positive']
1478800718987411462,3,1478800718987411462,['negative']
1478763856864366602,3,1478763856864366602,['negative']
1479811588144218114,3,1479811588144218114,['negative']
1479420133118517250,3,1479420133118517250,['negative']
1479422668621369357,3,1479363044870434817,['negative']
1479767372164734985,3,1479767372164734985,['negative']
1478817608514379779,3,1478817608514379779,['negative']
1479176667855732739,3,1479176667855732739,['negative']
1479422358721077249,3,1479409497626054656,['negative']
1478800606940831745,3,1478800606940831745,['negative']
1479764443370344451,3,1479764443370344451,['negative']
1479592882680082437,3,1479592882680082437,['negative']
1479206074184044546,3,1479058109909938178,['negative']
1480853605561290753,3,1480853605561290753,['negative']
1478415857827168257,3,1478415857827168257,['negative']
1479759620646264835,3,1479759620646264835,['negative']
1479759502136299520,3,1479759502136299520,['negative']
1479193711045193728,3,1479193711045193728,['negative']
1479196137303257089,3,1479196137303257089,['negative']
1479594810277343235,3,1479594810277343235,['negative']
1479306612124885001,3,1479306612124885001,['negative']
1479409556463702016,3,1479409556463702016,['negative']
1478768934929244162,3,1478768934929244162,['negative']
1479386919452790785,3,1479386919452790785,['negative']
1479376188455936000,3,1479376188455936000,['negative']
1478805158087770116,3,1478805158087770116,['negative']
1479379216948940801,3,1479379216948940801,['negative']
1479402241584992259,3,1479402241584992259,['negative']
1480831508466311174,3,1480831508466311174,['negative']
1479713680262582274,3,1479713680262582274,['negative']
1478804266437554176,3,1478804266437554176,['negative']
1479387711337381894,3,1479387711337381894,['negative']
1479312553767493633,3,1479312553767493633,['negative']
1479705754034753537,3,1479705754034753537,['negative']
1480825284530249728,3,1480825284530249728,['negative']
1479399445682958337,3,1479399445682958337,['negative']
1479695859965206531,3,1479695859965206531,['negative']
1479694404726235136,3,1479549499035033604,['positive']
1479392755784818688,3,1479392755784818688,['negative']
1479679853855219715,3,1479679853855219715,['negative']
1479375927880695810,3,1479375927880695810,['negative']
1479375217722073090,3,1479375217722073090,['negative']
1480659730779586566,3,1480659730779586566,['negative']
1480831646626684934,3,1480823049612103682,['negative']
1479319484368367622,3,1479086809242124291,['negative']
1479740919679234054,3,1479740919679234054,['negative']
1479409330390716418,3,1479409330390716418,['negative']
1478806838984462343,3,1478806838984462343,['negative']
1480838383790403588,3,1480838383790403588,['negative']
1479740157066715138,3,1479740157066715138,['negative']
1479354744636428291,3,1479326979065364481,['negative']
1479355779895287809,3,1479355779895287809,['negative']
1480652131208253442,3,1480652131208253442,['negative']
1479360585376714753,3,1479360585376714753,['negative']
1479363488237633539,3,1479362584151314434,['negative']
1479367477842821120,3,1479367477842821120,['negative']
1478775661116502017,3,1478775661116502017,['negative']
1479726819267993606,3,1479726819267993606,['negative']
1479404974773841922,3,1479386356166053888,['negative']
1479173684371853315,3,1479173684371853315,['positive']
1479171425252610051,3,1479171425252610051,['negative']
1479536292534890499,3,1479536292534890499,['negative']
1479790285760700427,3,1479790285760700427,['negative']
1479099723189522435,3,1479099723189522435,['negative']
1479792991875256326,3,1479792991875256326,['negative']
1479101640141680643,3,1479101640141680643,['negative']
1479450606939086850,3,1479450606939086850,['negative']
1479790329079513093,3,1479790329079513093,['negative']
1479450079597580293,3,1479450079597580293,['negative']
1479790295629938694,3,1479788440631889920,['negative']
1479449365492248577,3,1479449365492248577,['negative']
1479121115658268673,3,1479121115658268673,['negative']
1479106740893323276,3,1479070038695030790,['negative']
1479107796171849743,3,1479107796171849743,['negative']
1479112629389967363,3,1479112629389967363,['negative']
1480668003368943618,3,1480668003368943618,['positive']
1478821122791641094,3,1478821122791641094,['negative']
1479119739200819206,3,1479119739200819206,['negative']
1479120338189361156,3,1479120338189361156,['positive']
1478797138150805504,3,1478797138150805504,['negative']
1479098320614215684,3,1479041464210448387,['negative']
1478822107970736129,3,1478820449048047617,['negative']
1479097256791851009,3,1479097256791851009,['positive']
1480672824889069571,3,1480672824889069571,['negative']
1478403204077559810,3,1478403204077559810,['negative']
1479810733923876867,3,1479810733923876867,['negative']
1479078513521172481,3,1479031097950449666,['negative']
1479086114891874306,3,1479060183980593155,['negative']
1479456923728687105,3,1479456923728687105,['negative']
1479088579347365891,3,1478821680734683137,['negative']
1479090893395218436,3,1479090893395218436,['negative']
1479093426352271361,3,1479076798046605313,['negative']
1478796757639348229,3,1478738871504547842,['negative']
1479802158627405828,3,1479802158627405828,['negative']
1479801077008588806,3,1479801077008588806,['negative']
1479455094064177160,3,1479455094064177160,['negative']
1479095972856836096,3,1479095972856836096,['negative']
1479798410265997313,3,1479798410265997313,['negative']
1479784719000686595,3,1479784719000686595,['negative']
1479123457434603524,3,1479123457434603524,['negative']
1478800102764466184,3,1478800102764466184,['negative']
1479433298753597449,3,1479396478200209409,['negative']
1479140069214769164,3,1479140069214769164,['negative']
1479141993305546759,3,1479141993305546759,['negative']
1479436233050832901,3,1479436233050832901,['negative']
1480638009234141190,3,1480638009234141190,['negative']
1479149179322707969,3,1479146312796889091,['negative']
1478799510327508996,3,1478799510327508996,['negative']
1479153075227136000,3,1479153075227136000,['negative']
1479162542694047745,3,1479162542694047745,['negative']
1479574395052036103,3,1479574395052036103,['negative']
1479583515305922561,3,1418583411728560133,['negative']
1479584401084268545,3,1479584401084268545,['negative']
1478761095502479372,3,1478760651325591556,['positive']
1480857046769672195,3,1480857046769672195,['negative']
1479167787910193153,3,1479167787910193153,['negative']
1479769412446167041,3,1479769412446167041,['negative']
1480818299378225154,3,1480818299378225154,['negative']
1479778212561530882,3,1479778212561530882,['negative']
1480667156236886023,3,1480667156236886023,['negative']
1479135348257169416,3,1479135348257169416,['positive']
1479133905060048896,3,1479133905060048896,['positive']
1479781816949166087,3,1479781816949166087,['negative']
1478820923264442370,3,1478820923264442370,['negative']
1479575551463596041,3,1479575551463596041,['negative']
1478758450029109249,3,1478758450029109249,['positive']
1480872144380829701,3,1480872144380829701,['negative']
1478758835254960130,3,1478758835254960130,['negative']
1478783217645805579,3,1478761253766156290,['negative']
1478758836144062466,3,1478758836144062466,['negative']
1479779753871777801,3,1479774091980812292,['negative']
1480667639710105603,3,1480667639710105603,['negative']
1479445253283368967,3,1479417840860028930,['negative']
1479438176469008386,3,1479437631326982146,['negative']
1479129965169885188,3,1479129965169885188,['negative']
1479131447348936705,3,1479131447348936705,['negative']
1479778300423774209,3,1479778300423774209,['negative']
1479533837151608835,3,1479522328237289473,['negative']
1478852245571706885,3,1478852245571706885,['negative']
1480113704960151552,3,1480113704960151552,['negative']
1478702227736907777,3,1478702227736907777,['negative']
1480449640654938112,3,1480449640654938112,['negative']
1479933880006328322,3,1479933880006328322,['negative']
1478677825393770498,3,1478677825393770498,['negative']
1478687491905445888,3,1478370128416980993,['negative']
1480576050031640579,3,1480576050031640579,['negative']
1480450095535452160,3,1480450095535452160,['negative']
1480141738585071623,3,1480141738585071623,['negative']
1480521324208570375,3,1480521324208570375,['negative']
1479936077364404224,3,1479936077364404224,['negative']
1480576782092972032,3,1480576782092972032,['negative']
1478716543823499271,3,1478716543823499271,['negative']
1480106102851346435,3,1480106102851346435,['positive']
1478647052863221763,3,1478647052863221763,['negative']
1480602683425841154,3,1480602683425841154,['negative']
1478688910091984898,3,1478638137849094146,['negative']
1480487590302208001,3,1480487590302208001,['negative']
1480290808515416066,3,1480290808515416066,['negative']
1480190571213991939,3,1479853283057487882,['negative']
1480139161592111107,3,1480139161592111107,['negative']
1478434983949778950,3,1478434983949778950,['negative']
1478628484843024389,3,1478628484843024389,['negative']
1478630353573236736,3,1478630353573236736,['negative']
1479909314009649157,3,1479909314009649157,['positive']
1478718121888387074,3,1478711396355432449,['negative']
1480468213272039426,3,1480468213272039426,['negative']
1478683819272253443,3,1478683819272253443,['negative']
1480497383867826182,3,1480497383867826182,['negative']
1480281666102997000,3,1480274214481453061,['negative']
1478632138203406336,3,1478446744992157706,['negative']
1480098771434446849,3,1480098771434446849,['positive']
1480282763186118657,3,1480259565232996359,['negative']
1480539006647648259,3,1480534932346781696,['negative']
1480144770043363330,3,1480144770043363330,['negative']
1478657962059214858,3,1478652525280694278,['positive']
1480283404453269508,3,1480283404453269508,['negative']
1480538346946535426,3,1480538346946535426,['negative']
1480468105856000003,3,1480468105856000003,['negative']
1480100091507716098,3,1479998250711191558,['negative']
1480285286458441733,3,1480285286458441733,['negative']
1480144476664442881,3,1480144476664442881,['negative']
1478499337139376133,3,1478499337139376133,['negative']
1478686753942876167,3,1478505391902400512,['negative']
1478718803836116995,3,1478715072507744258,['negative']
1478718705437753345,3,1478718705437753345,['negative']
1478718260774412289,3,1478718260774412289,['negative']
1480558226638876678,3,1480558226638876678,['negative']
1478703436120141825,3,1478692254680244228,['negative']
1480295552373989381,3,1480295552373989381,['negative']
1478447368425070600,3,1478447368425070600,['negative']
1480510102683762697,3,1480507465460559874,['negative']
1478448410319626245,3,1478448410319626245,['negative']
1478709943016562695,3,1478699953904050177,['negative']
1480590939605323778,3,1480590939605323778,['negative']
1478652034450702336,3,1478647603743105027,['negative']
1478652912939188224,3,1478631985878908931,['negative']
1478674251402166275,3,1478674251402166275,['negative']
1478673811302240256,3,1478673811302240256,['negative']
1478473397734719501,3,1478473397734719501,['negative']
1478505706399703044,3,1478505706399703044,['negative']
1480491902373924864,3,1480491902373924864,['positive']
1480590631974154247,3,1480590631974154247,['positive']
1480513376946118658,3,1480513376946118658,['negative']
1479943649425305600,3,1479943649425305600,['negative']
1480127276683513860,3,1480127276683513860,['negative']
1479947814826356738,3,1479947814826356738,['positive']
1480127395046871042,3,1480127395046871042,['negative']
1480511011128070153,3,1480511011128070153,['negative']
1478707238256746496,3,1478707238256746496,['negative']
1478706694771384321,3,1478705339524657156,['negative']
1478690800733143045,3,1478690800733143045,['negative']
1480560261576761353,3,1480560261576761353,['negative']
1480296182035501057,3,1480296182035501057,['negative']
1479915283162742794,3,1479909316983410700,['negative']
1480161641568296965,3,1480161641568296965,['negative']
1480488336678539264,3,1480488336678539264,['negative']
1480189526425456645,3,1480189526425456645,['negative']
1478501377777283072,3,1478501377777283072,['negative']
1480592312862494724,3,1480590335868813314,['negative']
1480518332344320003,3,1480518332344320003,['negative']
1479915115315085314,3,1479839604257787911,['negative']
1479939443830280201,3,1479939443830280201,['positive']
1478480363219558402,3,1478480363219558402,['negative']
1479965605772079112,3,1479965605772079112,['positive']
1478450783460937733,3,1478450783460937733,['negative']
1478502546704678914,3,1478418649329418242,['negative']
1480390535886028805,3,1480390535886028805,['negative']
1480165003730817031,3,1480165003730817031,['positive']
1478616926507212801,3,1478616926507212801,['negative']
1480303441083838469,3,1480303441083838469,['positive']
1480120104016822273,3,1479852100083499012,['negative']
1478650527940583426,3,1478649432681984000,['negative']
1480515508457943045,3,1480515508457943045,['negative']
1480307636503470083,3,1480307636503470083,['negative']
1480208027949182977,3,1480205606074073093,['negative']
1480424941912735754,3,1480424941912735754,['negative']
1480212605457293313,3,1480208644331474949,['negative']
1480523739582377985,3,1480523739582377985,['negative']
1480499261712261121,3,1480499261712261121,['negative']
1478723808852905984,3,1478723808852905984,['negative']
1480068857662513152,3,1480068857662513152,['negative']
1480247357694435338,3,1480247357694435338,['negative']
1480264625392439307,3,1480104346478170112,['negative']
1480086122638327815,3,1480086122638327815,['negative']
1479926559817584641,3,1479779981299531782,['negative']
1480155459718094864,3,1480155459718094864,['negative']
1480155744037228545,3,1480155744037228545,['negative']
1480470800713015297,3,1480445234647638016,['positive']
1479897975157575685,3,1479897975157575685,['negative']
1480266729104289794,3,1480266729104289794,['negative']
1480241871452577795,3,1480241871452577795,['negative']
1480086942092083202,3,1480086942092083202,['negative']
1478479564041076745,3,1478472281311649801,['negative']
1480551350413021187,3,1480551350413021187,['negative']
1480430187829514244,3,1480090412048166912,['negative']
1478446641271214080,3,1478446641271214080,['negative']
1480473153390403587,3,1480473153390403587,['negative']
1480069788126912516,3,1480069788126912516,['negative']
1480571520355295235,3,1480512183901511683,['negative']
1480529377549037575,3,1480529377549037575,['negative']
1480596115506573314,3,1480596115506573314,['negative']
1478664947496366082,3,1478664947496366082,['negative']
1480253404156997639,3,1480253404156997639,['positive']
1478449037376372736,3,1478449037376372736,['negative']
1480562972795756545,3,1480562972795756545,['negative']
1478458792287297541,3,1478457519882256392,['negative']
1480080585251074050,3,1480080585251074050,['negative']
1480473645919133696,3,1480265386130034692,['negative']
1480075551692017667,3,1480075551692017667,['negative']
1479891011966959621,3,1479891011966959621,['negative']
1480437137979887618,3,1480437137979887618,['negative']
1478685114515271685,3,1478685114515271685,['negative']
1478494186995429380,3,1478485971666710539,['negative']
1480435158494982146,3,1480435158494982146,['negative']
1478637426964901891,3,1478637426964901891,['negative']
1479893544341061633,3,1479893544341061633,['negative']
1478544622255316992,3,1478544622255316992,['negative']
1480471128707682304,3,1480471128707682304,['negative']
1480479531819356160,3,1480479531819356160,['negative']
1479928824620101633,3,1479924909467910144,['negative']
1479920557693022210,3,1479835051147862025,['negative']
1480469609539059719,3,1480469609539059719,['negative']
1480228345405227009,3,1480228345405227009,['negative']
1480469489733218306,3,1480469489733218306,['negative']
1479901557613338629,3,1479901557613338629,['negative']
1480446264831614980,3,1480446264831614980,['negative']
1480484467630292994,3,1480484467630292994,['negative']
1478434157273485316,3,1478339702138843139,['negative']
1478633657682345986,3,1478425019290165251,['negative']
1478489307027496970,3,1478489307027496970,['positive']
1480274817811156993,3,1480104346478170112,['negative']
